77.219.253.98	[03/Jan/2012:10:37:53 +0100]	"GET /valid-rss-rogers.png HTTP/1.1 200 3712 ""http://googlecreeper.cjb.net/"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322)"""			
77.219.253.98	[03/Jan/2012:10:37:53 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322)"""			
77.219.253.98	[03/Jan/2012:10:39:53 +0100]	"GET /creepercreeper.html HTTP/1.1 200 29730 ""http://googlecreeper.cjb.net/"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322)"""			
77.219.253.98	[03/Jan/2012:10:39:54 +0100]	"GET /valid-rss-rogers.png HTTP/1.1 304 - ""http://googlecreeper.cjb.net/creepercreeper.html"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322)"""			
77.219.253.98	[03/Jan/2012:10:39:54 +0100]	"GET /%C3%B6vervakningsrelationer.png HTTP/1.1 200 106439 ""http://googlecreeper.cjb.net/creepercreeper.html"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322)"""			
77.219.253.98	[03/Jan/2012:10:39:56 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322)"""			
79.102.141.204	[03/Jan/2012:11:04:34 +0100]	"GET / HTTP/1.1 200 158899 ""http://www.google.com/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=8&ved=0CFoQFjAH&url=http%3A%2F%2Fgooglecreeper.cjb.net%2F&ei=mdICT-DpM9LQ4QT52tCNCA&usg=AFQjCNFptZyoOp8yvAsgE8IjP_BXqbd9vw&sig2=FnIXUfvthTFGhLGDKyD-YQ"" ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)"""			
79.102.141.204	[03/Jan/2012:11:04:38 +0100]	"GET /valid-rss-rogers.png HTTP/1.1 200 3712 ""http://googlecreeper.cjb.net/"" ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)"""			
79.102.141.204	[03/Jan/2012:11:04:40 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""-"" ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)"""			
79.102.141.204	[03/Jan/2012:11:05:38 +0100]	"GET /porncreeper.html HTTP/1.1 200 100766 ""http://googlecreeper.cjb.net/"" ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)"""			
79.102.141.204	[03/Jan/2012:11:05:44 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""-"" ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)"""			
144.63.251.16	[03/Jan/2012:11:53:52 +0100]	"GET /porncreeper.rss.xml HTTP/1.1 200 5192 ""-"" ""Jakarta Commons-HttpClient/3.1"""			
144.63.251.16	[03/Jan/2012:13:16:38 +0100]	"GET /porncreeper.rss.xml HTTP/1.1 200 5192 ""-"" ""Jakarta Commons-HttpClient/3.1"""			
144.63.251.16	[03/Jan/2012:13:29:03 +0100]	"GET /porncreeper.rss.xml HTTP/1.1 200 5192 ""-"" ""Jakarta Commons-HttpClient/3.1"""			
76.113.185.154	[03/Jan/2012:16:44:49 +0100]	"GET / HTTP/1.1 200 158899 ""http://www.google.se/search?hl=sv&q=0850103181&btnG=&mvs=0"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML"	" like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3"""		
76.113.185.154	[03/Jan/2012:16:44:51 +0100]	"GET /valid-rss-rogers.png HTTP/1.1 200 3712 ""http://googlecreeper.cjb.net/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML"	" like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3"""		
66.249.66.155	[03/Jan/2012:17:42:20 +0100]	"GET /robots.txt HTTP/1.1 404 295 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
66.249.71.242	[03/Jan/2012:17:42:21 +0100]	"GET / HTTP/1.1 200 158899 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
66.249.71.242	[03/Jan/2012:19:15:45 +0100]	"GET /creepercreeper.html HTTP/1.1 200 29730 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
66.249.66.155	[03/Jan/2012:19:18:22 +0100]	"GET /%C3%B6vervakningsrelationer.png HTTP/1.1 200 106439 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
201.52.205.14	[03/Jan/2012:20:19:18 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:8.0.1) Gecko/20100101 Firefox/8.0.1"""			
80.216.134.69	[03/Jan/2012:20:41:25 +0100]	"GET /creepercreeper.rss.xml HTTP/1.1 200 5236 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.16) Gecko/20110929 Iceweasel/3.5.16 (like Firefox/3.5.16)"""			
80.216.134.69	[03/Jan/2012:20:41:39 +0100]	"GET /rss.xml HTTP/1.1 200 7327 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.16) Gecko/20110929 Iceweasel/3.5.16 (like Firefox/3.5.16)"""			
80.216.134.69	[03/Jan/2012:20:41:59 +0100]	"GET /porncreeper.rss.xml HTTP/1.1 200 5192 ""-"" ""Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.1.16) Gecko/20110929 Iceweasel/3.5.16 (like Firefox/3.5.16)"""			
66.249.66.77	[03/Jan/2012:22:36:40 +0100]	"GET /robots.txt HTTP/1.1 404 299 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
66.249.66.77	[03/Jan/2012:22:36:40 +0100]	"GET / HTTP/1.1 304 - ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
207.46.199.55	[03/Jan/2012:23:58:33 +0100]	"GET /robots.txt HTTP/1.1 404 299 ""-"" ""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"""			
207.46.199.55	[04/Jan/2012:00:00:00 +0100]	"GET / HTTP/1.1 304 - ""-"" ""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"""			
144.63.251.16	[04/Jan/2012:03:30:33 +0100]	"GET /porncreeper.rss.xml HTTP/1.1 200 5192 ""-"" ""Jakarta Commons-HttpClient/3.1"""			
66.249.66.77	[04/Jan/2012:03:39:19 +0100]	"GET /googlecreeper-update.log HTTP/1.1 304 - ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
66.249.66.77	[04/Jan/2012:04:32:24 +0100]	"GET /index.html HTTP/1.1 304 - ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
188.143.232.210	[04/Jan/2012:05:54:11 +0100]	"GET /access.log HTTP/1.1 200 3750334 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"""			
66.249.66.155	[04/Jan/2012:07:04:17 +0100]	"GET /robots.txt HTTP/1.1 404 295 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
66.249.71.242	[04/Jan/2012:07:04:18 +0100]	"GET /porncreeper.html HTTP/1.1 304 - ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
31.214.144.177	[04/Jan/2012:08:46:31 +0100]	"GET /googlecreeper-update HTTP/1.1 200 6576 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"""			
31.214.144.177	[04/Jan/2012:08:46:31 +0100]	"GET /rss.xml HTTP/1.1 200 7327 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"""			
31.214.144.177	[04/Jan/2012:08:46:32 +0100]	"GET /access.log HTTP/1.1 200 3751109 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"""			
31.214.144.177	[04/Jan/2012:08:46:50 +0100]	"GET /googlecreeper-update.log HTTP/1.1 200 628 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"""			
31.214.144.177	[04/Jan/2012:08:46:50 +0100]	"GET /uri_unescape HTTP/1.1 200 81 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"""			
31.214.144.177	[04/Jan/2012:08:46:50 +0100]	"GET /creepercreeper.html HTTP/1.1 200 29730 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"""			
31.214.144.177	[04/Jan/2012:08:46:51 +0100]	"GET /porncreeper.html HTTP/1.1 200 100766 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"""			
31.214.144.177	[04/Jan/2012:08:46:52 +0100]	"GET /'.%20$hit%20.%20' HTTP/1.1 404 296 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"""			
50.28.14.226	[04/Jan/2012:08:46:54 +0100]	"GET /rss.xml HTTP/1.1 200 7327 ""-"" ""FeedValidator/1.3"""			
66.249.71.242	[04/Jan/2012:10:16:57 +0100]	"GET / HTTP/1.1 200 158899 ""-"" ""Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML"	" like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"""		
90.233.140.117	[04/Jan/2012:11:08:21 +0100]	"GET / HTTP/1.1 200 158899 ""-"" ""Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; sv-se) AppleWebKit/533.17.9 (KHTML"	" like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5"""		
90.233.140.117	[04/Jan/2012:11:08:29 +0100]	"GET /valid-rss-rogers.png HTTP/1.1 200 3712 ""http://googlecreeper.cjb.net/"" ""Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; sv-se) AppleWebKit/533.17.9 (KHTML"	" like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5"""		
90.233.140.117	[04/Jan/2012:11:08:34 +0100]	"GET /apple-touch-icon-72x72-precomposed.png HTTP/1.1 404 323 ""-"" ""MobileSafari/6533.18.5 CFNetwork/485.12.7 Darwin/10.4.0"""			
90.233.140.117	[04/Jan/2012:11:08:34 +0100]	"GET /apple-touch-icon-72x72.png HTTP/1.1 404 311 ""-"" ""MobileSafari/6533.18.5 CFNetwork/485.12.7 Darwin/10.4.0"""			
90.233.140.117	[04/Jan/2012:11:08:34 +0100]	"GET /apple-touch-icon-precomposed.png HTTP/1.1 404 317 ""-"" ""MobileSafari/6533.18.5 CFNetwork/485.12.7 Darwin/10.4.0"""			
90.233.140.117	[04/Jan/2012:11:08:34 +0100]	"GET /apple-touch-icon.png HTTP/1.1 404 305 ""-"" ""MobileSafari/6533.18.5 CFNetwork/485.12.7 Darwin/10.4.0"""			
90.233.140.117	[04/Jan/2012:11:12:28 +0100]	"GET / HTTP/1.1 200 158899 ""-"" ""Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; sv-se) AppleWebKit/533.17.9 (KHTML"	" like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5"""		
66.249.66.155	[04/Jan/2012:18:01:26 +0100]	"GET /googlecreeper-update.log HTTP/1.1 304 - ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
66.249.66.155	[04/Jan/2012:22:06:28 +0100]	"GET /robots.txt HTTP/1.1 404 295 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
66.249.66.155	[04/Jan/2012:22:06:28 +0100]	"GET /valid-rss-rogers.png HTTP/1.1 304 - ""-"" ""Googlebot-Image/1.0"""			
207.46.199.55	[04/Jan/2012:22:29:06 +0100]	"GET /robots.txt HTTP/1.1 404 299 ""-"" ""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"""			
207.46.199.55	[04/Jan/2012:22:35:06 +0100]	"GET / HTTP/1.1 304 - ""-"" ""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"""			
46.251.228.99	[04/Jan/2012:22:40:38 +0100]	"GET / HTTP/1.0 200 158899 ""http://googlecreeper.cjb.net/"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; YPC 3.0.2; .NET CLR 1.1.4322; yplus 4.4.02b)"""			
66.249.66.155	[04/Jan/2012:22:46:14 +0100]	"GET /creepercreeper-update.log HTTP/1.1 200 585 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
207.46.199.55	[04/Jan/2012:23:06:44 +0100]	"GET / HTTP/1.1 200 158899 ""-"" ""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"""			
66.249.71.175	[05/Jan/2012:09:33:30 +0100]	"GET /porncreeper.html HTTP/1.1 200 100766 ""-"" ""Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML"	" like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"""		
66.249.71.175	[05/Jan/2012:10:16:05 +0100]	"GET /robots.txt HTTP/1.1 404 295 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
66.249.66.155	[05/Jan/2012:10:16:05 +0100]	"GET /index.html HTTP/1.1 200 158899 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""			
85.195.5.210	[05/Jan/2012:11:47:45 +0100]	"GET / HTTP/1.1 200 158899 ""-"" ""Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; SV1; MyIE2;GB; FDM)"""			
85.195.5.210	[05/Jan/2012:11:47:46 +0100]	"GET /robots.txt HTTP/1.1 404 295 ""-"" ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; .NET CLR 5.5.89; Maxthon; Crazy Browser 6.3.12; Zango 8.0.02)"""			
85.195.5.210	[05/Jan/2012:11:47:46 +0100]	"GET /robots.txt HTTP/1.1 404 295 ""-"" ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; .NET CLR 5.5.89; Maxthon; Crazy Browser 6.3.12; Zango 8.0.02)"""			
207.46.199.55	[05/Jan/2012:13:50:39 +0100]	"GET /robots.txt HTTP/1.1 404 299 ""-"" ""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"""			
207.46.199.55	[05/Jan/2012:13:51:16 +0100]	"GET / HTTP/1.1 304 - ""-"" ""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"""			
217.174.67.70	[05/Jan/2012:14:00:59 +0100]	"GET / HTTP/1.1 200 158899 ""http://www.google.se/url?sa=t&source=web&cd=9&ved=0CE0QFjAI&url=http%3A%2F%2Fgooglecreeper.cjb.net%2F&rct=j&q=0850103181&ei=qp4FT7vEFov54QTp4cCNCA&usg=AFQjCNFptZyoOp8yvAsgE8IjP_BXqbd9vw"" ""Mozilla/5.0 (Linux; U; Android 2.3.5; sv-se; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML"	" like Gecko) Version/4.0 Mobile Safari/533.1"""		
217.174.67.70	[05/Jan/2012:14:01:01 +0100]	"GET /valid-rss-rogers.png HTTP/1.1 200 3712 ""http://googlecreeper.cjb.net/"" ""Mozilla/5.0 (Linux; U; Android 2.3.5; sv-se; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML"	" like Gecko) Version/4.0 Mobile Safari/533.1"""		
217.174.67.70	[05/Jan/2012:14:01:02 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""http://googlecreeper.cjb.net/"" ""Mozilla/5.0 (Linux; U; Android 2.3.5; sv-se; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML"	" like Gecko) Version/4.0 Mobile Safari/533.1"""		
180.76.5.87	[05/Jan/2012:15:50:35 +0100]	"GET /robots.txt HTTP/1.1 404 295 ""-"" ""Baiduspider+(+http://www.baidu.com/search/spider.htm)"""			
144.63.251.16	[05/Jan/2012:17:41:43 +0100]	"GET /porncreeper.rss.xml HTTP/1.1 200 5192 ""-"" ""Jakarta Commons-HttpClient/3.1"""			
89.160.14.12	[05/Jan/2012:18:03:23 +0100]	"GET / HTTP/1.1 200 158899 ""http://se.ask.com/web?q=0188432200&qsrc=2&o=9014&l=dis&qid=F3BC988578C0C78739E470993BC1E96E&frstpgo=&page=2&jss=1&dm=all"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; CMDTDF)"""			
89.160.14.12	[05/Jan/2012:18:03:24 +0100]	"GET /valid-rss-rogers.png HTTP/1.1 200 3712 ""http://googlecreeper.cjb.net/"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; CMDTDF)"""			
89.160.14.12	[05/Jan/2012:18:03:26 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; CMDTDF)"""			
83.189.145.97	[05/Jan/2012:19:07:45 +0100]	"GET / HTTP/1.1 200 158899 ""http://www.google.se/url?sa=t&rct=j&q=lars%20widen%20munkedal&source=web&cd=9&sqi=2&ved=0CFkQFjAI&url=http%3A%2F%2Fgooglecreeper.cjb.net%2F&ei=teYFT8P6D6OQ4gTG4OGiDw&usg=AFQjCNFptZyoOp8yvAsgE8IjP_BXqbd9vw"" ""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML"	" like Gecko) Chrome/16.0.912.63 Safari/535.7"""		
83.189.145.97	[05/Jan/2012:19:07:47 +0100]	"GET /valid-rss-rogers.png HTTP/1.1 200 3712 ""http://googlecreeper.cjb.net/"" ""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML"	" like Gecko) Chrome/16.0.912.63 Safari/535.7"""		
83.189.145.97	[05/Jan/2012:19:07:49 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""-"" ""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML"	" like Gecko) Chrome/16.0.912.63 Safari/535.7"""		
83.189.145.97	[05/Jan/2012:19:08:26 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""-"" ""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML"	" like Gecko) Chrome/16.0.912.63 Safari/535.7"""		
90.129.14.38	[06/Jan/2012:05:04:29 +0100]	"GET / HTTP/1.1 200 158899 ""http://www.google.se/url?sa=t&rct=j&q=zecir%20zigovic&source=web&cd=17&ved=0CEYQFjAGOAo&url=http%3A%2F%2Fgooglecreeper.cjb.net%2F&ei=WXIGT62_OoiF4gSnh9CNCA&usg=AFQjCNFptZyoOp8yvAsgE8IjP_BXqbd9vw"" ""Mozilla/5.0 (X11; Linux x86_64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"""			
90.129.14.38	[06/Jan/2012:05:04:30 +0100]	"GET /valid-rss-rogers.png HTTP/1.1 200 3712 ""http://googlecreeper.cjb.net/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"""			
90.129.14.38	[06/Jan/2012:05:04:31 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"""			
90.129.14.38	[06/Jan/2012:05:04:31 +0100]	"GET /favicon.ico HTTP/1.1 404 296 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"""			
